title,author_id,author_names,paper_year,citation_nums
CoroDet: A deep learning based classification for COVID-19 detection using chest X-ray images,/citations?user=_wcf-hkAAAAJ,I Lee,2021,540
Small object detection using context and attention,/citations?user=TXBGJhgAAAAJ,M Astrid,2021,386
Small object detection using context and attention,/citations?user=beTeykYAAAAJ,SI Lee,2021,386
Wearable materials with embedded synthetic biology sensors for biomolecule detection,/citations?user=3ov0a0kAAAAJ,H de Puig,2021,512
Key points estimation and point instance segmentation approach for lane detection,/citations?user=V-2u_AUAAAAJ,Y Ko,2021,413
Key points estimation and point instance segmentation approach for lane detection,/citations?user=AzAVHUQAAAAJ,Y Lee,2021,413
Key points estimation and point instance segmentation approach for lane detection,/citations?user=7twUsBMAAAAJ,S Azam,2021,413
Key points estimation and point instance segmentation approach for lane detection,/citations?user=xl0DHsMAAAAJ,F Munir,2021,413
Key points estimation and point instance segmentation approach for lane detection,/citations?user=zfngGSkAAAAJ,M Jeon,2021,413
Federated learning enables big data for rare cancer boundary detection,/citations?user=1ZLJyJ4AAAAJ,F Kofler,2022,362
Federated learning enables big data for rare cancer boundary detection,/citations?user=-Ur4MZYAAAAJ,I Ezhov,2022,362
Federated learning enables big data for rare cancer boundary detection,/citations?user=Wgi5-XMAAAAJ,R Jain,2022,362
Federated learning enables big data for rare cancer boundary detection,/citations?user=oTjL5f8AAAAJ,M Lee,2022,362
Hotr: End-to-end human-object interaction detection with transformers,/citations?user=zKNSsekAAAAJ,B Kim,2021,385
Hotr: End-to-end human-object interaction detection with transformers,/citations?user=kyZHNxYAAAAJ,J Lee,2021,385
Hotr: End-to-end human-object interaction detection with transformers,/citations?user=RaBZafQAAAAJ,J Kang,2021,385
Hotr: End-to-end human-object interaction detection with transformers,/citations?user=JhZBnfYAAAAJ,ES Kim,2021,385
Sniffer: Multimodal large language model for explainable out-of-context misinformation detection,/citations?user=cJ85jdEAAAAJ,P Qi,2024,104
Sniffer: Multimodal large language model for explainable out-of-context misinformation detection,/citations?user=GkUGt0cAAAAJ,Z Yan,2024,104
Sniffer: Multimodal large language model for explainable out-of-context misinformation detection,/citations?user=ljyBjv8AAAAJ,W Hsu,2024,104
Sniffer: Multimodal large language model for explainable out-of-context misinformation detection,/citations?user=_xFTK8wAAAAJ,ML Lee,2024,104
Automated pavement crack detection and segmentation based on two‐step convolutional neural network,/citations?user=hszqv6sAAAAJ,S Lau,2020,380
Automated pavement crack detection and segmentation based on two‐step convolutional neural network,/citations?user=Ltlxb9QAAAAJ,S Luo,2020,380
Automated pavement crack detection and segmentation based on two‐step convolutional neural network,/citations?user=nP5UPKsAAAAJ,VCS Lee,2020,380
Rapid electrochemical detection of coronavirus SARS-CoV-2,/citations?user=XFHX1QkAAAAJ,S Vongpunsawad,2021,429
Rapid electrochemical detection of coronavirus SARS-CoV-2,/citations?user=vxQdCi0AAAAJ,Y Poovorawan,2021,429
Rapid electrochemical detection of coronavirus SARS-CoV-2,/citations?user=pPWCTOcAAAAJ,SY Lee,2021,429
Early detection of Parkinson's disease using deep learning and machine learning,/citations?user=2NBWtjAAAAAJ,J Lee,2020,408
Early detection of Parkinson's disease using deep learning and machine learning,/citations?user=XZKuBs0AAAAJ,F Harrou,2020,408
Early detection of Parkinson's disease using deep learning and machine learning,/citations?user=2Y9JeRIAAAAJ,Y Sun,2020,408
Cell-free biosensors for rapid detection of water contaminants,/citations?user=ThR2FrQAAAAJ,DA Capdevila,2020,408
Cell-free biosensors for rapid detection of water contaminants,/citations?user=YDP396oAAAAJ,M Desmau,2020,408
Cell-free biosensors for rapid detection of water contaminants,/citations?user=Mu7NXDwAAAAJ,JW Lee,2020,408
An updated review on use of L1 in foreign language classrooms,/citations?user=-AzpqIIAAAAJ,JY Shin,2020,200
An updated review on use of L1 in foreign language classrooms,/citations?user=hBiEkb8AAAAJ,Y Choi,2020,200
[PDF][PDF] A survey of automatic code generation from natural language,/citations?user=kowMMYcAAAAJ,J Shin,2021,84
[PDF][PDF] A survey of automatic code generation from natural language,/citations?user=BYm7qHAAAAAJ,J Nam,2021,84
Effects of the English language intervention as a foreign language for struggling elementary readers in South Korea: a meta-analysis,/citations?user=rRLoaisAAAAJ,D Kim,2025,2
Constrained language models yield few-shot semantic parsers,/citations?user=xPnkc80AAAAJ,R Shin,2021,100
Constrained language models yield few-shot semantic parsers,/citations?user=MPzurWcAAAAJ,C Lin,2021,100
Constrained language models yield few-shot semantic parsers,/citations?user=g6MislAAAAAJ,S Thomson,2021,100
A meta-analysis of the relationship between working memory and second language reading comprehension: Does task type matter?,/citations?user=fwwTe5oAAAAJ,J Shin,2020,72
On the effect of pretraining corpora on in-context learning by a large-scale language model,/citations?user=hF3NWVcAAAAJ,S Shin,2022,119
On the effect of pretraining corpora on in-context learning by a large-scale language model,/citations?user=TMTTMuQAAAAJ,SW Lee,2022,119
On the effect of pretraining corpora on in-context learning by a large-scale language model,/citations?user=hrbci8kAAAAJ,H Ahn,2022,119
On the effect of pretraining corpora on in-context learning by a large-scale language model,/citations?user=xKrSnDoAAAAJ,S Kim,2022,119
On the effect of pretraining corpora on in-context learning by a large-scale language model,/citations?user=LYAAglYAAAAJ,HS Kim,2022,119
On the effect of pretraining corpora on in-context learning by a large-scale language model,/citations?user=PQJ_t_MAAAAJ,B Kim,2022,119
Large language models lack understanding of character composition of words,/citations?user=kozVi1wAAAAJ,A Shin,2024,17
Large language models lack understanding of character composition of words,/citations?user=vNSVjmgAAAAJ,K Kaneko,2024,17
A framework to accumulate validity evidence for intended and actual consequences of Korean language proficiency testing,/citations?user=tiRffK0AAAAJ,D Shin,2021,1
Explainability of neural networks for child language: Agent‐First strategy in comprehension of Korean active transitive construction,/citations?user=sN5DVoIAAAAJ,GH Shin,2023,5
Explainability of neural networks for child language: Agent‐First strategy in comprehension of Korean active transitive construction,/citations?user=YiHNz_QAAAAJ,S Mun,2023,5
A review study on discourse-analytical approaches to language testing policy in the South Korean context,/citations?user=Kxj2WwkAAAAJ,S Park,2023,4
Towards Robust Morphosyntactic Analysis of L2 Korean: Evaluating and Fine-Tuning a Korean Language Model,/citations?user=o-mWVF4AAAAJ,H Sung,2025,0
Towards Robust Morphosyntactic Analysis of L2 Korean: Evaluating and Fine-Tuning a Korean Language Model,/citations?user=sN5DVoIAAAAJ,GH Shin,2025,0
Autoprompt: Eliciting knowledge from language models with automatically generated prompts,/citations?user=eMttSsoAAAAJ,T Shin,2020,2441
Autoprompt: Eliciting knowledge from language models with automatically generated prompts,/citations?user=YCtmdaMAAAAJ,Y Razeghi,2020,2441
Autoprompt: Eliciting knowledge from language models with automatically generated prompts,/citations?user=D9LqlQkAAAAJ,RL Logan IV,2020,2441
Autoprompt: Eliciting knowledge from language models with automatically generated prompts,/citations?user=SgST3LkAAAAJ,E Wallace,2020,2441
A large language model for electronic health records,/citations?user=iN01XqIAAAAJ,X Yang,2022,849
A large language model for electronic health records,/citations?user=r5d5y_oAAAAJ,A Chen,2022,849
A large language model for electronic health records,/citations?user=kxq9tr8AAAAJ,HC Shin,2022,849
Few-shot semantic parsing with language models trained on code,/citations?user=xPnkc80AAAAJ,R Shin,2022,82
Few-shot semantic parsing with language models trained on code,/citations?user=wIujAJoAAAAJ,B Van Durme,2022,82
Prometheus: Inducing fine-grained evaluation capability in language models,/citations?user=ZNg3w8wAAAAJ,S Kim,2023,324
Prometheus: Inducing fine-grained evaluation capability in language models,/citations?user=GuBHIwsAAAAJ,J Shin,2023,324
Prometheus: Inducing fine-grained evaluation capability in language models,/citations?user=xL-7eFEAAAAJ,J Jang,2023,324
Prometheus: Inducing fine-grained evaluation capability in language models,/citations?user=ADd_YfkAAAAJ,S Longpre,2023,324
Prometheus 2: An open source language model specialized in evaluating other language models,/citations?user=ZNg3w8wAAAAJ,S Kim,2024,313
Prometheus 2: An open source language model specialized in evaluating other language models,/citations?user=mENsLCkAAAAJ,J Suk,2024,313
Prometheus 2: An open source language model specialized in evaluating other language models,/citations?user=ADd_YfkAAAAJ,S Longpre,2024,313
Prometheus 2: An open source language model specialized in evaluating other language models,/citations?user=7hVk87IAAAAJ,BY Lin,2024,313
Prometheus 2: An open source language model specialized in evaluating other language models,/citations?user=GuBHIwsAAAAJ,J Shin,2024,313
Klue: Korean language understanding evaluation,/citations?user=DclsFTwAAAAJ,S Do,2021,390
Klue: Korean language understanding evaluation,/citations?user=-ytT_P4AAAAJ,S Kim,2021,390
Klue: Korean language understanding evaluation,/citations?user=XRwsGZAAAAAJ,K Lim,2021,390
Klue: Korean language understanding evaluation,/citations?user=Ypa2EvYAAAAJ,J Lee,2021,390
Klue: Korean language understanding evaluation,/citations?user=GuBHIwsAAAAJ,J Shin,2021,390
The cot collection: Improving zero-shot and few-shot learning of language models via chain-of-thought fine-tuning,/citations?user=xii168wAAAAJ,S Joo,2023,140
The cot collection: Improving zero-shot and few-shot learning of language models via chain-of-thought fine-tuning,/citations?user=PJR9ogMAAAAJ,D Kim,2023,140
The cot collection: Improving zero-shot and few-shot learning of language models via chain-of-thought fine-tuning,/citations?user=xL-7eFEAAAAJ,J Jang,2023,140
The cot collection: Improving zero-shot and few-shot learning of language models via chain-of-thought fine-tuning,/citations?user=JfGGjBoAAAAJ,S Ye,2023,140
The cot collection: Improving zero-shot and few-shot learning of language models via chain-of-thought fine-tuning,/citations?user=GuBHIwsAAAAJ,J Shin,2023,140
Examining the impact of luxury brand's social media marketing on customer engagement​: Using big data analytics and natural language processing,/citations?user=yiIWzsgAAAAJ,H Shin,2021,758
Artificial intelligence-based content generator technology for young English-as-a-foreign-language learners' reading enjoyment,/citations?user=JoyxN_sAAAAJ,JH Lee,2023,112
Artificial intelligence-based content generator technology for young English-as-a-foreign-language learners' reading enjoyment,/citations?user=yWq7DRIAAAAJ,D Shin,2023,112
Artificial intelligence-based content generator technology for young English-as-a-foreign-language learners' reading enjoyment,/citations?user=53PGZAQAAAAJ,W Noh,2023,112
Rethinking the term “limited English proficiency” to improve language-appropriate healthcare for all,/citations?user=5wHUG-YAAAAJ,P Ortega,2022,128
Rethinking the term “limited English proficiency” to improve language-appropriate healthcare for all,/citations?user=JH1ANqIAAAAJ,GA Martínez,2022,128
BioMegatron: larger biomedical domain language model,/citations?user=kxq9tr8AAAAJ,HC Shin,2020,196
BioMegatron: larger biomedical domain language model,/citations?user=GNzbVIsAAAAJ,R Puri,2020,196
Evallm: Interactive evaluation of large language model prompts on user-defined criteria,/citations?user=CsBoGvMAAAAJ,TS Kim,2024,139
Evallm: Interactive evaluation of large language model prompts on user-defined criteria,/citations?user=VpkNR9EAAAAJ,Y Lee,2024,139
Evallm: Interactive evaluation of large language model prompts on user-defined criteria,/citations?user=GuBHIwsAAAAJ,J Shin,2024,139
Evallm: Interactive evaluation of large language model prompts on user-defined criteria,/citations?user=UMOierIAAAAJ,YH Kim,2024,139
Evallm: Interactive evaluation of large language model prompts on user-defined criteria,/citations?user=2dDAbMgAAAAJ,J Kim,2024,139
Native and second language processing of quantifier scope ambiguity,/citations?user=NHPM3qUAAAAJ,JA Shin,2023,10
Multi-modal understanding and generation for medical images and text via vision-language pre-training,/citations?user=dpMxrKIAAAAJ,JH Moon,2022,256
Multi-modal understanding and generation for medical images and text via vision-language pre-training,/citations?user=GYZY0yAAAAAJ,H Lee,2022,256
Multi-modal understanding and generation for medical images and text via vision-language pre-training,/citations?user=3Pval3MAAAAJ,W Shin,2022,256
Multi-modal understanding and generation for medical images and text via vision-language pre-training,/citations?user=OxMvWi0AAAAJ,YH Kim,2022,256
[HTML][HTML] Korean sign language recognition using transformer-based deep neural network,/citations?user=x8__gM4AAAAJ,J Shin,2023,101
[HTML][HTML] Korean sign language recognition using transformer-based deep neural network,/citations?user=-1uXsVMAAAAJ,AS Musa Miah,2023,101
[HTML][HTML] Korean sign language recognition using transformer-based deep neural network,/citations?user=kMspjFIAAAAJ,MAM Hasan,2023,101
